product code	url	description	availability	size_chart	TITLE	Product Group	Barcode	Price Ex	RRP Inc GST	images	image_01	image_02	image_03	image_04	Image_05
2347-580	https://www.lustyindustries.com/ride-concepts-transition-clipless-black-charcoal-us-7-eu-39-5	<p>MEN'S TRANSITION CLIPLESS MOUNTAIN BIKE SHOEFOR RIDERS PREFERRING THE SECURITY AND POWER PROVIDED BY A CLIPLESS PEDAL SET-UP, WE PRESENT THE TRANSITION.These capable, high-performance, all-mountain shoes are designed and built to dominate—just like our Powerline and Skyline models—but with the added feature of clipless pedal compatibility. Climb like an angel, descend with conviction. FEATURES:</p><li>Rubber Kinetics | DST 8.0 MID GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>RC PowerDrive full-length molded nylon shank</li><li>Clipless pedal compatibility</li><li>Tech Fit</li> SIZE CHART	Low Stock (5)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS TRANSITION CLIPLESS BLACK / CHARCOAL US 7 EU 39.5	Clip (SPD)	810002572197	$186.29	$299.95	/images/ProductImages/2347-.jpg,/images/ProductImages/2347-_2.jpg,/images/ProductImages/2347-_3.jpg,/images/ProductImages/2347-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2347-.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_4.jpg	
2347-590	https://www.lustyindustries.com/ride-concepts-transition-clipless-black-charcoal-us-7-5-eu-40	<p>MEN'S TRANSITION CLIPLESS MOUNTAIN BIKE SHOEFOR RIDERS PREFERRING THE SECURITY AND POWER PROVIDED BY A CLIPLESS PEDAL SET-UP, WE PRESENT THE TRANSITION.These capable, high-performance, all-mountain shoes are designed and built to dominate—just like our Powerline and Skyline models—but with the added feature of clipless pedal compatibility. Climb like an angel, descend with conviction. FEATURES:</p><li>Rubber Kinetics | DST 8.0 MID GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>RC PowerDrive full-length molded nylon shank</li><li>Clipless pedal compatibility</li><li>Tech Fit</li> SIZE CHART	Low Stock (4)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS TRANSITION CLIPLESS BLACK / CHARCOAL US 7.5 EU 40	Clip (SPD)	810002572203	$186.29	$299.95	/images/ProductImages/2347-.jpg,/images/ProductImages/2347-_2.jpg,/images/ProductImages/2347-_3.jpg,/images/ProductImages/2347-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2347-.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_4.jpg	
2347-600	https://www.lustyindustries.com/ride-concepts-transition-clipless-black-charcoal-us-8-eu-41	<p>MEN'S TRANSITION CLIPLESS MOUNTAIN BIKE SHOEFOR RIDERS PREFERRING THE SECURITY AND POWER PROVIDED BY A CLIPLESS PEDAL SET-UP, WE PRESENT THE TRANSITION.These capable, high-performance, all-mountain shoes are designed and built to dominate—just like our Powerline and Skyline models—but with the added feature of clipless pedal compatibility. Climb like an angel, descend with conviction. FEATURES:</p><li>Rubber Kinetics | DST 8.0 MID GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>RC PowerDrive full-length molded nylon shank</li><li>Clipless pedal compatibility</li><li>Tech Fit</li> SIZE CHART	In Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS TRANSITION CLIPLESS BLACK / CHARCOAL US 8 EU 41	Clip (SPD)	810002572210	$186.29	$299.95	/images/ProductImages/2347-.jpg,/images/ProductImages/2347-_2.jpg,/images/ProductImages/2347-_3.jpg,/images/ProductImages/2347-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2347-.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_4.jpg	
2347-610	https://www.lustyindustries.com/ride-concepts-transition-clipless-black-charcoal-us-8-5-eu-41-5	<p>MEN'S TRANSITION CLIPLESS MOUNTAIN BIKE SHOEFOR RIDERS PREFERRING THE SECURITY AND POWER PROVIDED BY A CLIPLESS PEDAL SET-UP, WE PRESENT THE TRANSITION.These capable, high-performance, all-mountain shoes are designed and built to dominate—just like our Powerline and Skyline models—but with the added feature of clipless pedal compatibility. Climb like an angel, descend with conviction. FEATURES:</p><li>Rubber Kinetics | DST 8.0 MID GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>RC PowerDrive full-length molded nylon shank</li><li>Clipless pedal compatibility</li><li>Tech Fit</li> SIZE CHART	Low Stock (1)	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS TRANSITION CLIPLESS BLACK / CHARCOAL US 8.5 EU 41.5	Clip (SPD)	810002572227	$186.29	$299.95	/images/ProductImages/2347-.jpg,/images/ProductImages/2347-_2.jpg,/images/ProductImages/2347-_3.jpg,/images/ProductImages/2347-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2347-.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_4.jpg	
2347-620	https://www.lustyindustries.com/ride-concepts-transition-clipless-black-charcoal-us-9-eu-42	<p>MEN'S TRANSITION CLIPLESS MOUNTAIN BIKE SHOEFOR RIDERS PREFERRING THE SECURITY AND POWER PROVIDED BY A CLIPLESS PEDAL SET-UP, WE PRESENT THE TRANSITION.These capable, high-performance, all-mountain shoes are designed and built to dominate—just like our Powerline and Skyline models—but with the added feature of clipless pedal compatibility. Climb like an angel, descend with conviction. FEATURES:</p><li>Rubber Kinetics | DST 8.0 MID GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>RC PowerDrive full-length molded nylon shank</li><li>Clipless pedal compatibility</li><li>Tech Fit</li> SIZE CHART	In Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS TRANSITION CLIPLESS BLACK / CHARCOAL US 9 EU 42	Clip (SPD)	810002572234	$186.29	$299.95	/images/ProductImages/2347-.jpg,/images/ProductImages/2347-_2.jpg,/images/ProductImages/2347-_3.jpg,/images/ProductImages/2347-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2347-.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_4.jpg	
2347-630	https://www.lustyindustries.com/ride-concepts-transition-clipless-black-charcoal-us-9-5-eu-42-5	<p>MEN'S TRANSITION CLIPLESS MOUNTAIN BIKE SHOEFOR RIDERS PREFERRING THE SECURITY AND POWER PROVIDED BY A CLIPLESS PEDAL SET-UP, WE PRESENT THE TRANSITION.These capable, high-performance, all-mountain shoes are designed and built to dominate—just like our Powerline and Skyline models—but with the added feature of clipless pedal compatibility. Climb like an angel, descend with conviction. FEATURES:</p><li>Rubber Kinetics | DST 8.0 MID GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>RC PowerDrive full-length molded nylon shank</li><li>Clipless pedal compatibility</li><li>Tech Fit</li> SIZE CHART	In Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS TRANSITION CLIPLESS BLACK / CHARCOAL US 9.5 EU 42.5	Clip (SPD)	810002572241	$186.29	$299.95	/images/ProductImages/2347-.jpg,/images/ProductImages/2347-_2.jpg,/images/ProductImages/2347-_3.jpg,/images/ProductImages/2347-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2347-.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_4.jpg	
2347-640	https://www.lustyindustries.com/ride-concepts-transition-clipless-black-charcoal-us-10-eu-43	<p>MEN'S TRANSITION CLIPLESS MOUNTAIN BIKE SHOEFOR RIDERS PREFERRING THE SECURITY AND POWER PROVIDED BY A CLIPLESS PEDAL SET-UP, WE PRESENT THE TRANSITION.These capable, high-performance, all-mountain shoes are designed and built to dominate—just like our Powerline and Skyline models—but with the added feature of clipless pedal compatibility. Climb like an angel, descend with conviction. FEATURES:</p><li>Rubber Kinetics | DST 8.0 MID GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>RC PowerDrive full-length molded nylon shank</li><li>Clipless pedal compatibility</li><li>Tech Fit</li> SIZE CHART	In Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS TRANSITION CLIPLESS BLACK / CHARCOAL US 10 EU 43	Clip (SPD)	810002572258	$186.29	$299.95	/images/ProductImages/2347-.jpg,/images/ProductImages/2347-_2.jpg,/images/ProductImages/2347-_3.jpg,/images/ProductImages/2347-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2347-.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_4.jpg	
2347-650	https://www.lustyindustries.com/ride-concepts-transition-clipless-black-charcoal-us-10-5-eu-44	<p>MEN'S TRANSITION CLIPLESS MOUNTAIN BIKE SHOEFOR RIDERS PREFERRING THE SECURITY AND POWER PROVIDED BY A CLIPLESS PEDAL SET-UP, WE PRESENT THE TRANSITION.These capable, high-performance, all-mountain shoes are designed and built to dominate—just like our Powerline and Skyline models—but with the added feature of clipless pedal compatibility. Climb like an angel, descend with conviction. FEATURES:</p><li>Rubber Kinetics | DST 8.0 MID GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>RC PowerDrive full-length molded nylon shank</li><li>Clipless pedal compatibility</li><li>Tech Fit</li> SIZE CHART	In Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS TRANSITION CLIPLESS BLACK / CHARCOAL US 10.5 EU 44	Clip (SPD)	810002572265	$186.29	$299.95	/images/ProductImages/2347-.jpg,/images/ProductImages/2347-_2.jpg,/images/ProductImages/2347-_3.jpg,/images/ProductImages/2347-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2347-.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_4.jpg	
2347-660	https://www.lustyindustries.com/ride-concepts-transition-clipless-black-charcoal-us-11-eu-44-5	<p>MEN'S TRANSITION CLIPLESS MOUNTAIN BIKE SHOEFOR RIDERS PREFERRING THE SECURITY AND POWER PROVIDED BY A CLIPLESS PEDAL SET-UP, WE PRESENT THE TRANSITION.These capable, high-performance, all-mountain shoes are designed and built to dominate—just like our Powerline and Skyline models—but with the added feature of clipless pedal compatibility. Climb like an angel, descend with conviction. FEATURES:</p><li>Rubber Kinetics | DST 8.0 MID GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>RC PowerDrive full-length molded nylon shank</li><li>Clipless pedal compatibility</li><li>Tech Fit</li> SIZE CHART	In Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS TRANSITION CLIPLESS BLACK / CHARCOAL US 11 EU 44.5	Clip (SPD)	810002572272	$186.29	$299.95	/images/ProductImages/2347-.jpg,/images/ProductImages/2347-_2.jpg,/images/ProductImages/2347-_3.jpg,/images/ProductImages/2347-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2347-.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_4.jpg	
2347-670	https://www.lustyindustries.com/ride-concepts-transition-clipless-black-charcoal-us-11-5-eu-45	<p>MEN'S TRANSITION CLIPLESS MOUNTAIN BIKE SHOEFOR RIDERS PREFERRING THE SECURITY AND POWER PROVIDED BY A CLIPLESS PEDAL SET-UP, WE PRESENT THE TRANSITION.These capable, high-performance, all-mountain shoes are designed and built to dominate—just like our Powerline and Skyline models—but with the added feature of clipless pedal compatibility. Climb like an angel, descend with conviction. FEATURES:</p><li>Rubber Kinetics | DST 8.0 MID GRIP Rubber Outsole</li><li>D3O High Impact Zone Insole Technology</li><li>D3O Asymmetrical medial collar protection</li><li>Custom-molded rubber toe cap and heel protection</li><li>Medial high-rise EVA midsole provides support and shock absorption</li><li>Fully gusseted tongue prohibits intake of dirt and debris</li><li>RC PowerDrive full-length molded nylon shank</li><li>Clipless pedal compatibility</li><li>Tech Fit</li> SIZE CHART	Out of Stock	https://www.lustyindustries.com/images/Size%20Chart.png?u=1TIeUg	RIDE CONCEPTS TRANSITION CLIPLESS BLACK / CHARCOAL US 11.5 EU 45	Clip (SPD)	810002572289	$186.29	$299.95	/images/ProductImages/2347-.jpg,/images/ProductImages/2347-_2.jpg,/images/ProductImages/2347-_3.jpg,/images/ProductImages/2347-_4.jpg	https://www.lustyindustries.com/images/ProductImages/2347-.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_2.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_3.jpg	https://www.lustyindustries.com/images/ProductImages/2347-_4.jpg	
